dataset,pair_idx,protein,region,layer,mean_margin,final_model_prob1
random_RRS,176,protein2,n_term,4,-0.27868697643280027,0.2788999378681183
random_RRS,176,protein2,n_term,5,0.312664262453715,0.2788999378681183
random_RRS,176,protein2,n_term,6,0.40602135260899863,0.2788999378681183
random_RRS,176,protein2,n_term,7,0.431281312306722,0.2788999378681183
random_RRS,176,protein2,n_term,8,0.5054997444152832,0.2788999378681183
random_RRS,176,protein2,n_term,9,0.7389924248059591,0.2788999378681183
random_RRS,176,protein2,n_term,10,-0.6069560845692953,0.2788999378681183
random_RRS,176,protein2,c_term,0,-1.8636020024617512,0.2788999378681183
random_RRS,176,protein2,c_term,1,-1.929602531592051,0.2788999378681183
random_RRS,176,protein2,c_term,2,-0.6883576711018881,0.2788999378681183
random_RRS,176,protein2,c_term,3,-0.2842346509297689,0.2788999378681183
random_RRS,176,protein2,c_term,4,-0.07974481582641602,0.2788999378681183
random_RRS,176,protein2,c_term,5,0.2515621821085612,0.2788999378681183
random_RRS,176,protein2,c_term,6,0.17666203180948895,0.2788999378681183
random_RRS,176,protein2,c_term,7,0.24707663853963216,0.2788999378681183
random_RRS,176,protein2,c_term,8,0.26667426427205404,0.2788999378681183
random_RRS,176,protein2,c_term,9,0.16500174204508464,0.2788999378681183
random_RRS,176,protein2,c_term,10,0.032340081532796223,0.2788999378681183
random_RRS,176,protein2,middle,0,-2.222833339373271,0.2788999378681183
random_RRS,176,protein2,middle,1,-2.17021160920461,0.2788999378681183
random_RRS,176,protein2,middle,2,-1.150593066215515,0.2788999378681183
random_RRS,176,protein2,middle,3,-0.6570148150126139,0.2788999378681183
random_RRS,176,protein2,middle,4,-0.7009126822153727,0.2788999378681183
random_RRS,176,protein2,middle,5,-0.39132521947224935,0.2788999378681183
random_RRS,176,protein2,middle,6,-0.4448342005411784,0.2788999378681183
random_RRS,176,protein2,middle,7,-0.3993861516316732,0.2788999378681183
random_RRS,176,protein2,middle,8,-0.24383261998494465,0.2788999378681183
random_RRS,176,protein2,middle,9,-0.2684356689453125,0.2788999378681183
random_RRS,176,protein2,middle,10,-0.2900307019551595,0.2788999378681183
random_RRS,177,protein2,n_term,0,-2.2975234826405844,0.0932670459151268
random_RRS,177,protein2,n_term,1,-2.3326136926809946,0.0932670459151268
random_RRS,177,protein2,n_term,2,-1.7977821985880533,0.0932670459151268
random_RRS,177,protein2,n_term,3,-1.207761820157369,0.0932670459151268
random_RRS,177,protein2,n_term,4,-0.8177303204933802,0.0932670459151268
random_RRS,177,protein2,n_term,5,-0.6251794338226319,0.0932670459151268
random_RRS,177,protein2,n_term,6,-0.9134824732939403,0.0932670459151268
random_RRS,177,protein2,n_term,7,-1.0111472169558207,0.0932670459151268
random_RRS,177,protein2,n_term,8,-1.0432156721750896,0.0932670459151268
random_RRS,177,protein2,n_term,9,-0.48823355038960775,0.0932670459151268
random_RRS,177,protein2,n_term,10,-0.13072474797566733,0.0932670459151268
random_RRS,177,protein2,c_term,0,-2.1150036334991453,0.0932670459151268
random_RRS,177,protein2,c_term,1,-2.025489507118861,0.0932670459151268
random_RRS,177,protein2,c_term,2,-1.659569501876831,0.0932670459151268
random_RRS,177,protein2,c_term,3,-1.1383719126383463,0.0932670459151268
random_RRS,177,protein2,c_term,4,-0.9668501853942871,0.0932670459151268
random_RRS,177,protein2,c_term,5,-0.6275197664896647,0.0932670459151268
random_RRS,177,protein2,c_term,6,-0.7073216120402018,0.0932670459151268
random_RRS,177,protein2,c_term,7,-0.6757630348205567,0.0932670459151268
random_RRS,177,protein2,c_term,8,-0.6358050028483073,0.0932670459151268
random_RRS,177,protein2,c_term,9,-0.6243942578633627,0.0932670459151268
random_RRS,177,protein2,c_term,10,-0.3297788937886556,0.0932670459151268
random_RRS,177,protein2,middle,0,-1.9999202251434327,0.0932670459151268
random_RRS,177,protein2,middle,1,-2.034623219569524,0.0932670459151268
random_RRS,177,protein2,middle,2,-1.6202646811803183,0.0932670459151268
random_RRS,177,protein2,middle,3,-0.9294770081837972,0.0932670459151268
random_RRS,177,protein2,middle,4,-1.1210421880086263,0.0932670459151268
random_RRS,177,protein2,middle,5,-1.3062299728393554,0.0932670459151268
random_RRS,177,protein2,middle,6,-0.9970271746317546,0.0932670459151268
random_RRS,177,protein2,middle,7,-0.8276224136352539,0.0932670459151268
random_RRS,177,protein2,middle,8,-0.6566499074300131,0.0932670459151268
random_RRS,177,protein2,middle,9,-0.6304224332173666,0.0932670459151268
random_RRS,177,protein2,middle,10,-0.576250966389974,0.0932670459151268
random_RRS,178,protein2,n_term,0,-1.5681857506434123,0.1178836077451706
random_RRS,178,protein2,n_term,1,-1.358427913983663,0.1178836077451706
random_RRS,178,protein2,n_term,2,-1.2734946489334107,0.1178836077451706
random_RRS,178,protein2,n_term,3,-1.0413591861724854,0.1178836077451706
random_RRS,178,protein2,n_term,4,-0.967591937383016,0.1178836077451706
random_RRS,178,protein2,n_term,5,-0.969459068775177,0.1178836077451706
random_RRS,178,protein2,n_term,6,-1.0457622845967611,0.1178836077451706
random_RRS,178,protein2,n_term,7,-0.9468468268712361,0.1178836077451706
random_RRS,178,protein2,n_term,8,-1.025801916917165,0.1178836077451706
random_RRS,178,protein2,n_term,9,-0.30624909202257794,0.1178836077451706
random_RRS,178,protein2,n_term,10,-1.6129393974939983,0.1178836077451706
random_RRS,178,protein2,c_term,0,-1.0652506987253825,0.1178836077451706
random_RRS,178,protein2,c_term,1,-0.7834742863972982,0.1178836077451706
random_RRS,178,protein2,c_term,2,-0.1570992390314738,0.1178836077451706
random_RRS,178,protein2,c_term,3,-0.03949530919392904,0.1178836077451706
random_RRS,178,protein2,c_term,4,0.029593404134114584,0.1178836077451706
random_RRS,178,protein2,c_term,5,0.2223544756571452,0.1178836077451706
random_RRS,178,protein2,c_term,6,0.14136171340942383,0.1178836077451706
random_RRS,178,protein2,c_term,7,0.2827852884928385,0.1178836077451706
random_RRS,178,protein2,c_term,8,0.28451515833536783,0.1178836077451706
random_RRS,178,protein2,c_term,9,0.08335396448771158,0.1178836077451706
random_RRS,178,protein2,c_term,10,-0.21873970031738282,0.1178836077451706
random_RRS,178,protein2,middle,0,-1.2192567825317382,0.1178836077451706
random_RRS,178,protein2,middle,1,-1.0872736295064291,0.1178836077451706
random_RRS,178,protein2,middle,2,-0.4860838035742442,0.1178836077451706
random_RRS,178,protein2,middle,3,-0.2598634560902913,0.1178836077451706
random_RRS,178,protein2,middle,4,-0.3265737533569336,0.1178836077451706
random_RRS,178,protein2,middle,5,-0.27739858627319336,0.1178836077451706
random_RRS,178,protein2,middle,6,-0.4602486610412598,0.1178836077451706
random_RRS,178,protein2,middle,7,-0.3377739906311035,0.1178836077451706
random_RRS,178,protein2,middle,8,-0.3927918434143066,0.1178836077451706
random_RRS,178,protein2,middle,9,-0.33654645284016926,0.1178836077451706
random_RRS,178,protein2,middle,10,-0.1726409912109375,0.1178836077451706
random_RRS,179,protein2,n_term,0,-1.9821612278620402,0.03786821663379669
random_RRS,179,protein2,n_term,1,-1.9735224405924479,0.03786821663379669
random_RRS,179,protein2,n_term,2,-1.6074405193328858,0.03786821663379669
random_RRS,179,protein2,n_term,3,-0.6801393032073975,0.03786821663379669
random_RRS,179,protein2,n_term,4,-0.44547793865203855,0.03786821663379669
random_RRS,179,protein2,n_term,5,0.205329629778862,0.03786821663379669
random_RRS,179,protein2,n_term,6,-0.06847229798634848,0.03786821663379669
random_RRS,179,protein2,n_term,7,-0.03529887199401856,0.03786821663379669
random_RRS,179,protein2,n_term,8,-0.293848450978597,0.03786821663379669
random_RRS,179,protein2,n_term,9,-0.2393908182779948,0.03786821663379669
random_RRS,179,protein2,n_term,10,-0.783515453338623,0.03786821663379669
random_RRS,179,protein2,c_term,0,-2.040586972236633,0.03786821663379669
random_RRS,179,protein2,c_term,1,-2.223918143908183,0.03786821663379669
random_RRS,179,protein2,c_term,2,-1.2256341775258381,0.03786821663379669
random_RRS,179,protein2,c_term,3,-0.5580098787943523,0.03786821663379669
random_RRS,179,protein2,c_term,4,-0.10735581715901693,0.03786821663379669
random_RRS,179,protein2,c_term,5,-0.004733912150065104,0.03786821663379669
random_RRS,179,protein2,c_term,6,-0.1639105478922526,0.03786821663379669
random_RRS,179,protein2,c_term,7,-0.1486675262451172,0.03786821663379669
random_RRS,179,protein2,c_term,8,0.018480777740478516,0.03786821663379669
random_RRS,179,protein2,c_term,9,-0.1701014836629232,0.03786821663379669
random_RRS,179,protein2,c_term,10,-0.2366146405537923,0.03786821663379669
random_RRS,179,protein2,middle,0,-2.2167252620061237,0.03786821663379669
random_RRS,179,protein2,middle,1,-2.2170618931452433,0.03786821663379669
random_RRS,179,protein2,middle,2,-1.1068148970603944,0.03786821663379669
random_RRS,179,protein2,middle,3,-0.4930493990580241,0.03786821663379669
random_RRS,179,protein2,middle,4,-0.01906242370605469,0.03786821663379669
random_RRS,179,protein2,middle,5,0.02996066411336263,0.03786821663379669
random_RRS,179,protein2,middle,6,-0.1381097475687663,0.03786821663379669
random_RRS,179,protein2,middle,7,-0.1408859888712565,0.03786821663379669
random_RRS,179,protein2,middle,8,0.0700233777364095,0.03786821663379669
random_RRS,179,protein2,middle,9,-0.1021574338277181,0.03786821663379669
random_RRS,179,protein2,middle,10,-0.15240672429402669,0.03786821663379669
random_RRS,180,protein2,n_term,0,-0.9696144461631775,0.4432973265647888
random_RRS,180,protein2,n_term,1,-1.261401927471161,0.4432973265647888
random_RRS,180,protein2,n_term,2,-0.6818044622739156,0.4432973265647888
random_RRS,180,protein2,n_term,3,-0.42843233744303383,0.4432973265647888
random_RRS,180,protein2,n_term,4,0.09970839420954386,0.4432973265647888
random_RRS,180,protein2,n_term,5,0.7564072767893474,0.4432973265647888
random_RRS,180,protein2,n_term,6,0.9054438749949137,0.4432973265647888
random_RRS,180,protein2,n_term,7,1.3532208363215128,0.4432973265647888
random_RRS,180,protein2,n_term,8,1.4599873145421347,0.4432973265647888
random_RRS,180,protein2,n_term,9,1.138889741897583,0.4432973265647888
random_RRS,180,protein2,n_term,10,-0.47054471969604494,0.4432973265647888
random_RRS,180,protein2,c_term,0,-1.0635541717211405,0.4432973265647888
random_RRS,180,protein2,c_term,1,-1.1263210872809093,0.4432973265647888
random_RRS,180,protein2,c_term,2,-0.6367787679036458,0.4432973265647888
random_RRS,180,protein2,c_term,3,-0.029394769668579103,0.4432973265647888
random_RRS,180,protein2,c_term,4,0.27725626627604166,0.4432973265647888
random_RRS,180,protein2,c_term,5,0.1921468993028005,0.4432973265647888
random_RRS,180,protein2,c_term,6,-0.11622736056645712,0.4432973265647888
random_RRS,180,protein2,c_term,7,0.32090535362561545,0.4432973265647888
random_RRS,180,protein2,c_term,8,0.43099180857340497,0.4432973265647888
random_RRS,180,protein2,c_term,9,0.3488405783971151,0.4432973265647888
random_RRS,180,protein2,c_term,10,-0.15846837361653646,0.4432973265647888
random_RRS,180,protein2,middle,0,-1.3116056799888611,0.4432973265647888
random_RRS,180,protein2,middle,1,-1.4596760988235473,0.4432973265647888
random_RRS,180,protein2,middle,2,-0.4850497047106425,0.4432973265647888
random_RRS,180,protein2,middle,3,-0.11196737289428711,0.4432973265647888
random_RRS,180,protein2,middle,4,0.02800774574279785,0.4432973265647888
random_RRS,180,protein2,middle,5,0.37684975266456605,0.4432973265647888
random_RRS,180,protein2,middle,6,0.5081504424413045,0.4432973265647888
random_RRS,180,protein2,middle,7,1.0264461954434714,0.4432973265647888
random_RRS,180,protein2,middle,8,1.4516068776448567,0.4432973265647888
random_RRS,180,protein2,middle,9,1.11083988348643,0.4432973265647888
random_RRS,180,protein2,middle,10,0.04536631902058919,0.4432973265647888
random_RRS,181,protein2,n_term,0,-2.0509002129236857,0.1424553245306015
random_RRS,181,protein2,n_term,1,-2.0240757624308268,0.1424553245306015
random_RRS,181,protein2,n_term,2,-1.9733522256215414,0.1424553245306015
random_RRS,181,protein2,n_term,3,-1.135918418566386,0.1424553245306015
random_RRS,181,protein2,n_term,4,-1.4089349667231241,0.1424553245306015
random_RRS,181,protein2,n_term,5,-1.413543152809143,0.1424553245306015
random_RRS,181,protein2,n_term,6,-1.668815557161967,0.1424553245306015
random_RRS,181,protein2,n_term,7,-1.6834922711054483,0.1424553245306015
random_RRS,181,protein2,n_term,8,-1.636985683441162,0.1424553245306015
random_RRS,181,protein2,n_term,9,-1.083646551767985,0.1424553245306015
random_RRS,181,protein2,n_term,10,-0.7905652681986491,0.1424553245306015
random_RRS,181,protein2,c_term,0,-1.7484709739685058,0.1424553245306015
random_RRS,181,protein2,c_term,1,-1.5823084115982056,0.1424553245306015
random_RRS,181,protein2,c_term,2,-0.7566544930140178,0.1424553245306015
random_RRS,181,protein2,c_term,3,-0.4062728563944499,0.1424553245306015
random_RRS,181,protein2,c_term,4,0.4832180341084798,0.1424553245306015
random_RRS,181,protein2,c_term,5,0.41355565388997395,0.1424553245306015
random_RRS,181,protein2,c_term,6,0.09049323399861654,0.1424553245306015
random_RRS,181,protein2,c_term,7,0.16712325414021809,0.1424553245306015
random_RRS,181,protein2,c_term,8,0.2504451115926107,0.1424553245306015
random_RRS,181,protein2,c_term,9,0.19819170633951824,0.1424553245306015
random_RRS,181,protein2,c_term,10,0.34414968490600584,0.1424553245306015
random_RRS,181,protein2,middle,0,-1.9492793957392374,0.1424553245306015
random_RRS,181,protein2,middle,1,-1.9274253050486247,0.1424553245306015
random_RRS,181,protein2,middle,2,-1.3810245672861734,0.1424553245306015
random_RRS,181,protein2,middle,3,-0.6494878133138021,0.1424553245306015
random_RRS,181,protein2,middle,4,-0.0767603874206543,0.1424553245306015
random_RRS,181,protein2,middle,5,-0.03137820561726888,0.1424553245306015
random_RRS,181,protein2,middle,6,-0.2649209976196289,0.1424553245306015
random_RRS,181,protein2,middle,7,-0.23143320083618163,0.1424553245306015
random_RRS,181,protein2,middle,8,-0.15135895411173503,0.1424553245306015
random_RRS,181,protein2,middle,9,-0.22356287638346353,0.1424553245306015
random_RRS,181,protein2,middle,10,-0.13371175130208332,0.1424553245306015
random_RRS,182,protein2,n_term,0,-1.8647271871566773,0.1492501050233841
random_RRS,182,protein2,n_term,1,-2.0426878412564595,0.1492501050233841
random_RRS,182,protein2,n_term,2,-1.592865228652954,0.1492501050233841
random_RRS,182,protein2,n_term,3,-1.2653551975886026,0.1492501050233841
random_RRS,182,protein2,n_term,4,-1.4954100290934245,0.1492501050233841
random_RRS,182,protein2,n_term,5,-1.0314993103345236,0.1492501050233841
random_RRS,182,protein2,n_term,6,-0.9449394245942434,0.1492501050233841
random_RRS,182,protein2,n_term,7,-0.9097008387247721,0.1492501050233841
random_RRS,182,protein2,n_term,8,-0.6750089724858602,0.1492501050233841
random_RRS,182,protein2,n_term,9,-0.27152456442515055,0.1492501050233841
random_RRS,182,protein2,n_term,10,-1.5587663332621255,0.1492501050233841
random_RRS,182,protein2,c_term,0,-1.520571502049764,0.1492501050233841
random_RRS,182,protein2,c_term,1,-1.449790640672048,0.1492501050233841
random_RRS,182,protein2,c_term,2,-0.9243849118550619,0.1492501050233841
random_RRS,182,protein2,c_term,3,-0.8061481475830078,0.1492501050233841
random_RRS,182,protein2,c_term,4,-0.2644293149312337,0.1492501050233841
random_RRS,182,protein2,c_term,5,-0.040515708923339847,0.1492501050233841
random_RRS,182,protein2,c_term,6,-0.024583180745442707,0.1492501050233841
random_RRS,182,protein2,c_term,7,0.021507771809895833,0.1492501050233841
random_RRS,182,protein2,c_term,8,0.15906963348388672,0.1492501050233841
random_RRS,182,protein2,c_term,9,0.21866995493570965,0.1492501050233841
random_RRS,182,protein2,c_term,10,0.25999879837036133,0.1492501050233841
random_RRS,182,protein2,middle,0,-2.2962178627649945,0.1492501050233841
random_RRS,182,protein2,middle,1,-2.2615484595298767,0.1492501050233841
random_RRS,182,protein2,middle,2,-1.5059722105662028,0.1492501050233841
random_RRS,182,protein2,middle,3,-1.0524705251057942,0.1492501050233841
random_RRS,182,protein2,middle,4,-0.7440864562988281,0.1492501050233841
random_RRS,182,protein2,middle,5,-0.38064868847529093,0.1492501050233841
random_RRS,182,protein2,middle,6,-0.3229249080022176,0.1492501050233841
random_RRS,182,protein2,middle,7,-0.015389490127563476,0.1492501050233841
random_RRS,182,protein2,middle,8,0.05610666275024414,0.1492501050233841
random_RRS,182,protein2,middle,9,0.14384231567382813,0.1492501050233841
random_RRS,182,protein2,middle,10,-0.42660319010416664,0.1492501050233841
random_RRS,183,protein2,n_term,0,-1.4868526220321656,0.13684706389904022
random_RRS,183,protein2,n_term,1,-1.4350105375051498,0.13684706389904022
random_RRS,183,protein2,n_term,2,-1.36227445602417,0.13684706389904022
random_RRS,183,protein2,n_term,3,-0.7911230405171712,0.13684706389904022
random_RRS,183,protein2,n_term,4,-0.5552868723869324,0.13684706389904022
random_RRS,183,protein2,n_term,5,-0.4392396608988444,0.13684706389904022
random_RRS,183,protein2,n_term,6,-0.5221779346466064,0.13684706389904022
random_RRS,183,protein2,n_term,7,-0.6260128180185954,0.13684706389904022
random_RRS,183,protein2,n_term,8,-0.659239673614502,0.13684706389904022
random_RRS,183,protein2,n_term,9,-0.5825002670288086,0.13684706389904022
random_RRS,183,protein2,n_term,10,-0.7407661120096842,0.13684706389904022
random_RRS,183,protein2,c_term,0,-2.3122249841690063,0.13684706389904022
random_RRS,183,protein2,c_term,1,-2.354772953192393,0.13684706389904022
random_RRS,183,protein2,c_term,2,-1.263903272151947,0.13684706389904022
random_RRS,183,protein2,c_term,3,-0.9529443105061849,0.13684706389904022
random_RRS,183,protein2,c_term,4,-0.38167247772216795,0.13684706389904022
random_RRS,183,protein2,c_term,5,-0.3284613291422526,0.13684706389904022
random_RRS,183,protein2,c_term,6,-0.3894152005513509,0.13684706389904022
random_RRS,183,protein2,c_term,7,-0.42312809626261394,0.13684706389904022
random_RRS,183,protein2,c_term,8,-0.20737037658691407,0.13684706389904022
random_RRS,183,protein2,c_term,9,-0.2542629559834798,0.13684706389904022
random_RRS,183,protein2,c_term,10,-0.009273020426432292,0.13684706389904022
random_RRS,183,protein2,middle,0,-2.2503534237543743,0.13684706389904022
random_RRS,183,protein2,middle,1,-2.311256057024002,0.13684706389904022
random_RRS,183,protein2,middle,2,-1.529021183649699,0.13684706389904022
random_RRS,183,protein2,middle,3,-1.0381751696268717,0.13684706389904022
random_RRS,183,protein2,middle,4,-0.4999526023864746,0.13684706389904022
random_RRS,183,protein2,middle,5,-0.08540226618448893,0.13684706389904022
random_RRS,183,protein2,middle,6,-0.22647072474161783,0.13684706389904022
random_RRS,183,protein2,middle,7,-0.17811867396036785,0.13684706389904022
random_RRS,183,protein2,middle,8,-0.04412930806477865,0.13684706389904022
random_RRS,183,protein2,middle,9,-0.13257592519124348,0.13684706389904022
random_RRS,183,protein2,middle,10,-0.14971297581990559,0.13684706389904022
random_RRS,184,protein2,n_term,0,-1.6100228841106097,0.21647530794143677
random_RRS,184,protein2,n_term,1,-1.706910542647044,0.21647530794143677
random_RRS,184,protein2,n_term,2,-1.5335307757059733,0.21647530794143677
random_RRS,184,protein2,n_term,3,-0.7073828379313151,0.21647530794143677
random_RRS,184,protein2,n_term,4,-0.7031133294105529,0.21647530794143677
random_RRS,184,protein2,n_term,5,-0.702055549621582,0.21647530794143677
random_RRS,184,protein2,n_term,6,-0.5062517126401266,0.21647530794143677
random_RRS,184,protein2,n_term,7,-0.575049352645874,0.21647530794143677
random_RRS,184,protein2,n_term,8,-0.4414624055226644,0.21647530794143677
random_RRS,184,protein2,n_term,9,-0.2517149289449056,0.21647530794143677
random_RRS,184,protein2,n_term,10,-0.2122738520304362,0.21647530794143677
random_RRS,184,protein2,c_term,0,-2.1902143478393556,0.21647530794143677
random_RRS,184,protein2,c_term,1,-2.2980822881062823,0.21647530794143677
random_RRS,184,protein2,c_term,2,-1.0545083999633789,0.21647530794143677
random_RRS,184,protein2,c_term,3,-0.4384328842163086,0.21647530794143677
random_RRS,184,protein2,c_term,4,-0.012842051188151042,0.21647530794143677
random_RRS,184,protein2,c_term,5,0.1552827517191569,0.21647530794143677
random_RRS,184,protein2,c_term,6,0.07830902735392252,0.21647530794143677
random_RRS,184,protein2,c_term,7,0.017694377899169923,0.21647530794143677
random_RRS,184,protein2,c_term,8,0.2248518943786621,0.21647530794143677
random_RRS,184,protein2,c_term,9,0.031949329376220706,0.21647530794143677
random_RRS,184,protein2,c_term,10,-0.13931798934936523,0.21647530794143677
random_RRS,184,protein2,middle,0,-1.7633071343104045,0.21647530794143677
random_RRS,184,protein2,middle,1,-1.7882390757401785,0.21647530794143677
random_RRS,184,protein2,middle,2,-1.0681230982144674,0.21647530794143677
random_RRS,184,protein2,middle,3,-0.6416590690612793,0.21647530794143677
random_RRS,184,protein2,middle,4,0.1481501579284668,0.21647530794143677
random_RRS,184,protein2,middle,5,0.22048021952311198,0.21647530794143677
random_RRS,184,protein2,middle,6,0.030010477701822916,0.21647530794143677
random_RRS,184,protein2,middle,7,-0.03557710647583008,0.21647530794143677
random_RRS,184,protein2,middle,8,0.16054309209187825,0.21647530794143677
random_RRS,184,protein2,middle,9,0.1484455108642578,0.21647530794143677
random_RRS,184,protein2,middle,10,0.30746714274088544,0.21647530794143677
random_RRS,185,protein2,n_term,0,-1.47274702390035,0.09777051210403442
random_RRS,185,protein2,n_term,1,-1.4653130531311036,0.09777051210403442
random_RRS,185,protein2,n_term,2,-1.1870817263921103,0.09777051210403442
random_RRS,185,protein2,n_term,3,-0.6450469811757406,0.09777051210403442
random_RRS,185,protein2,n_term,4,-0.4910358985265096,0.09777051210403442
random_RRS,185,protein2,n_term,5,-0.14803127596775692,0.09777051210403442
random_RRS,185,protein2,n_term,6,-0.5484234690666199,0.09777051210403442
random_RRS,185,protein2,n_term,7,-0.48817005356152854,0.09777051210403442
random_RRS,185,protein2,n_term,8,-0.29004276593526207,0.09777051210403442
random_RRS,185,protein2,n_term,9,-0.013475243250528972,0.09777051210403442
random_RRS,185,protein2,n_term,10,-0.5562769730885824,0.09777051210403442
random_RRS,185,protein2,c_term,0,-1.770391583442688,0.09777051210403442
random_RRS,185,protein2,c_term,1,-1.6620481888453165,0.09777051210403442
random_RRS,185,protein2,c_term,2,-0.6360784788926442,0.09777051210403442
random_RRS,185,protein2,c_term,3,-0.3026044527689616,0.09777051210403442
random_RRS,185,protein2,c_term,4,-0.15424712498982748,0.09777051210403442
random_RRS,185,protein2,c_term,5,0.08118282953898112,0.09777051210403442
random_RRS,185,protein2,c_term,6,-0.1360659917195638,0.09777051210403442
random_RRS,185,protein2,c_term,7,-0.10694195429484049,0.09777051210403442
random_RRS,185,protein2,c_term,8,0.0048754374186197914,0.09777051210403442
random_RRS,185,protein2,c_term,9,-0.04496005376180013,0.09777051210403442
random_RRS,185,protein2,c_term,10,0.012834580739339192,0.09777051210403442
random_RRS,185,protein2,middle,0,-1.6577188094456992,0.09777051210403442
random_RRS,185,protein2,middle,1,-1.6602692921956381,0.09777051210403442
random_RRS,185,protein2,middle,2,-0.9618861357371012,0.09777051210403442
random_RRS,185,protein2,middle,3,-0.6593676249186198,0.09777051210403442
random_RRS,185,protein2,middle,4,-0.2927043596903483,0.09777051210403442
random_RRS,185,protein2,middle,5,0.20385185877482095,0.09777051210403442
random_RRS,185,protein2,middle,6,-0.11698163350423177,0.09777051210403442
random_RRS,185,protein2,middle,7,-0.08932746251424153,0.09777051210403442
random_RRS,185,protein2,middle,8,-0.08213844299316406,0.09777051210403442
random_RRS,185,protein2,middle,9,0.10709295272827149,0.09777051210403442
random_RRS,185,protein2,middle,10,0.28130483627319336,0.09777051210403442
random_RRS,186,protein2,n_term,0,-1.5313069065411886,0.6386564373970032
random_RRS,186,protein2,n_term,1,-1.6231435934702556,0.6386564373970032
random_RRS,186,protein2,n_term,2,-1.3359341541926066,0.6386564373970032
random_RRS,186,protein2,n_term,3,-1.0684412121772766,0.6386564373970032
random_RRS,186,protein2,n_term,4,-0.6300165176391601,0.6386564373970032
random_RRS,186,protein2,n_term,5,-0.13789500991503398,0.6386564373970032
random_RRS,186,protein2,n_term,6,-0.31487395366032916,0.6386564373970032
random_RRS,186,protein2,n_term,7,-0.20134733915328978,0.6386564373970032
random_RRS,186,protein2,n_term,8,0.054248539606730144,0.6386564373970032
random_RRS,186,protein2,n_term,9,0.2899872461954753,0.6386564373970032
random_RRS,186,protein2,n_term,10,0.6550671736399333,0.6386564373970032
random_RRS,186,protein2,c_term,0,-1.8659567515055338,0.6386564373970032
random_RRS,186,protein2,c_term,1,-1.8836809645096462,0.6386564373970032
random_RRS,186,protein2,c_term,2,-1.1710757255554198,0.6386564373970032
random_RRS,186,protein2,c_term,3,-0.8806567192077637,0.6386564373970032
random_RRS,186,protein2,c_term,4,-0.8915287335713704,0.6386564373970032
random_RRS,186,protein2,c_term,5,-0.6845298846562703,0.6386564373970032
random_RRS,186,protein2,c_term,6,-0.6162976264953614,0.6386564373970032
random_RRS,186,protein2,c_term,7,-0.7164382298787435,0.6386564373970032
random_RRS,186,protein2,c_term,8,-0.4775915781656901,0.6386564373970032
random_RRS,186,protein2,c_term,9,-0.5026548067728679,0.6386564373970032
random_RRS,186,protein2,c_term,10,-0.45334625244140625,0.6386564373970032
random_RRS,186,protein2,middle,0,-1.6547008832295735,0.6386564373970032
random_RRS,186,protein2,middle,1,-1.7215704997380574,0.6386564373970032
random_RRS,186,protein2,middle,2,-0.9712439020474751,0.6386564373970032
random_RRS,186,protein2,middle,3,-0.8702972730000814,0.6386564373970032
random_RRS,186,protein2,middle,4,-0.7610961596171061,0.6386564373970032
random_RRS,186,protein2,middle,5,-0.5437639594078064,0.6386564373970032
random_RRS,186,protein2,middle,6,-0.4590561866760254,0.6386564373970032
random_RRS,186,protein2,middle,7,-0.4162876764933268,0.6386564373970032
random_RRS,186,protein2,middle,8,-0.07128696441650391,0.6386564373970032
random_RRS,186,protein2,middle,9,-0.1789036750793457,0.6386564373970032
random_RRS,186,protein2,middle,10,-0.09807405471801758,0.6386564373970032
random_RRS,187,protein2,n_term,0,-1.4649334192276,0.2801627516746521
random_RRS,187,protein2,n_term,1,-1.5536856094996134,0.2801627516746521
random_RRS,187,protein2,n_term,2,-1.4021198987960815,0.2801627516746521
random_RRS,187,protein2,n_term,3,-1.07666970094045,0.2801627516746521
random_RRS,187,protein2,n_term,4,-0.9415413041909536,0.2801627516746521
random_RRS,187,protein2,n_term,5,-0.7220175822575887,0.2801627516746521
random_RRS,187,protein2,n_term,6,-0.48560378948847455,0.2801627516746521
random_RRS,187,protein2,n_term,7,-0.3223063826560974,0.2801627516746521
random_RRS,187,protein2,n_term,8,-0.2518407940864563,0.2801627516746521
random_RRS,187,protein2,n_term,9,0.060991795857747395,0.2801627516746521
random_RRS,187,protein2,n_term,10,-0.30780522028605145,0.2801627516746521
random_RRS,187,protein2,c_term,0,-1.4851542393366495,0.2801627516746521
random_RRS,187,protein2,c_term,1,-1.67557030916214,0.2801627516746521
random_RRS,187,protein2,c_term,2,-0.14720973869164786,0.2801627516746521
random_RRS,187,protein2,c_term,3,0.1142248789469401,0.2801627516746521
random_RRS,187,protein2,c_term,4,0.3883863766988119,0.2801627516746521
random_RRS,187,protein2,c_term,5,0.6497828483581543,0.2801627516746521
random_RRS,187,protein2,c_term,6,0.4263365109761556,0.2801627516746521
random_RRS,187,protein2,c_term,7,0.5239684422810872,0.2801627516746521
random_RRS,187,protein2,c_term,8,0.661720625559489,0.2801627516746521
random_RRS,187,protein2,c_term,9,0.6314854303995768,0.2801627516746521
random_RRS,187,protein2,c_term,10,0.23809687296549478,0.2801627516746521
random_RRS,187,protein2,middle,0,-1.1525663057963054,0.2801627516746521
random_RRS,187,protein2,middle,1,-1.2179394483566284,0.2801627516746521
random_RRS,187,protein2,middle,2,0.030103105306625366,0.2801627516746521
