pair_idx,protein,region,direction,baseline_margin,patched_margin,shift
121,protein1,control,random_into_real,-0.8794021606445312,-0.8794021606445312,0.0
121,protein2,peak,real_into_random,-1.3963432312011719,-1.3975868225097656,-0.00124359130859375
121,protein2,peak,random_into_real,-0.8794021606445312,-0.8796577453613281,-0.000255584716796875
121,protein2,control,real_into_random,-1.3963432312011719,-1.3952150344848633,0.0011281967163085938
121,protein2,control,random_into_real,-0.8794021606445312,-0.8817205429077148,-0.0023183822631835938
122,protein1,peak,real_into_random,-1.0771808624267578,-1.0774545669555664,-0.00027370452880859375
122,protein1,peak,random_into_real,1.1209392547607422,1.121734619140625,0.0007953643798828125
122,protein1,control,real_into_random,-1.0771808624267578,-1.0761384963989258,0.0010423660278320312
122,protein1,control,random_into_real,1.1209392547607422,1.1149530410766602,-0.005986213684082031
122,protein2,peak,real_into_random,-1.0771808624267578,-1.0519256591796875,0.025255203247070312
122,protein2,peak,random_into_real,1.1209392547607422,1.119741439819336,-0.00119781494140625
122,protein2,control,real_into_random,-1.0771808624267578,-1.0740633010864258,0.0031175613403320312
122,protein2,control,random_into_real,1.1209392547607422,1.116318702697754,-0.004620552062988281
123,protein1,peak,real_into_random,-1.3318586349487305,-1.331451416015625,0.00040721893310546875
123,protein1,peak,random_into_real,3.307864189147949,3.3183069229125977,0.010442733764648438
123,protein1,control,real_into_random,-1.3318586349487305,-1.3314895629882812,0.00036907196044921875
123,protein1,control,random_into_real,3.307864189147949,3.307394027709961,-0.00047016143798828125
123,protein2,peak,real_into_random,-1.3318586349487305,-1.3105545043945312,0.02130413055419922
123,protein2,peak,random_into_real,3.307864189147949,3.29318904876709,-0.014675140380859375
123,protein2,control,real_into_random,-1.3318586349487305,-1.3325557708740234,-0.0006971359252929688
123,protein2,control,random_into_real,3.307864189147949,3.312222480773926,0.0043582916259765625
124,protein1,peak,real_into_random,-0.6161775588989258,-0.620295524597168,-0.0041179656982421875
124,protein1,peak,random_into_real,2.7099151611328125,2.709552764892578,-0.000362396240234375
124,protein1,control,real_into_random,-0.6161775588989258,-0.6202974319458008,-0.004119873046875
124,protein1,control,random_into_real,2.7099151611328125,2.7231884002685547,0.013273239135742188
124,protein2,peak,real_into_random,-0.6161775588989258,-0.26085758209228516,0.3553199768066406
124,protein2,peak,random_into_real,2.7099151611328125,2.7010040283203125,-0.0089111328125
124,protein2,control,real_into_random,-0.6161775588989258,-0.6125631332397461,0.0036144256591796875
124,protein2,control,random_into_real,2.7099151611328125,2.70626163482666,-0.0036535263061523438
125,protein1,peak,real_into_random,-1.292719841003418,-1.3001823425292969,-0.007462501525878906
125,protein1,peak,random_into_real,4.20719051361084,4.205026626586914,-0.0021638870239257812
125,protein1,control,real_into_random,-1.292719841003418,-1.293553352355957,-0.0008335113525390625
125,protein1,control,random_into_real,4.20719051361084,4.2077789306640625,0.0005884170532226562
125,protein2,peak,real_into_random,-1.292719841003418,-1.2577877044677734,0.03493213653564453
125,protein2,peak,random_into_real,4.20719051361084,4.205941200256348,-0.0012493133544921875
125,protein2,control,real_into_random,-1.292719841003418,-1.2951221466064453,-0.0024023056030273438
125,protein2,control,random_into_real,4.20719051361084,4.217419624328613,0.010229110717773438
126,protein1,peak,real_into_random,-1.849863052368164,-1.8485946655273438,0.0012683868408203125
126,protein1,peak,random_into_real,-0.5752544403076172,-0.5801353454589844,-0.0048809051513671875
126,protein1,control,real_into_random,-1.849863052368164,-1.847273826599121,0.0025892257690429688
126,protein1,control,random_into_real,-0.5752544403076172,-0.5783700942993164,-0.0031156539916992188
126,protein2,peak,real_into_random,-1.849863052368164,-1.8585329055786133,-0.008669853210449219
126,protein2,peak,random_into_real,-0.5752544403076172,-0.5704421997070312,0.0048122406005859375
126,protein2,control,real_into_random,-1.849863052368164,-1.8504714965820312,-0.0006084442138671875
126,protein2,control,random_into_real,-0.5752544403076172,-0.5751876831054688,6.67572021484375e-05
127,protein1,peak,real_into_random,-1.7030467987060547,-1.698822021484375,0.0042247772216796875
127,protein1,peak,random_into_real,2.8790531158447266,2.8762102127075195,-0.0028429031372070312
127,protein1,control,real_into_random,-1.7030467987060547,-1.702530860900879,0.0005159378051757812
127,protein1,control,random_into_real,2.8790531158447266,2.8669872283935547,-0.012065887451171875
127,protein2,peak,real_into_random,-1.7030467987060547,-1.7201356887817383,-0.017088890075683594
127,protein2,peak,random_into_real,2.8790531158447266,2.8852195739746094,0.0061664581298828125
127,protein2,control,real_into_random,-1.7030467987060547,-1.7013740539550781,0.0016727447509765625
127,protein2,control,random_into_real,2.8790531158447266,2.8772659301757812,-0.0017871856689453125
128,protein1,peak,real_into_random,-1.531935691833496,-1.5098237991333008,0.022111892700195312
128,protein1,peak,random_into_real,2.938094139099121,2.955411911010742,0.017317771911621094
128,protein1,control,real_into_random,-1.531935691833496,-1.5331153869628906,-0.0011796951293945312
128,protein1,control,random_into_real,2.938094139099121,2.9592723846435547,0.021178245544433594
128,protein2,peak,real_into_random,-1.531935691833496,-1.520930290222168,0.011005401611328125
128,protein2,peak,random_into_real,2.938094139099121,2.938473701477051,0.0003795623779296875
128,protein2,control,real_into_random,-1.531935691833496,-1.5317554473876953,0.00018024444580078125
128,protein2,control,random_into_real,2.938094139099121,2.938526153564453,0.00043201446533203125
129,protein1,peak,real_into_random,-2.5694847106933594,-2.569993019104004,-0.0005083084106445312
129,protein1,peak,random_into_real,4.401117324829102,4.403185844421387,0.0020685195922851562
129,protein1,control,real_into_random,-2.5694847106933594,-2.5704078674316406,-0.00092315673828125
129,protein1,control,random_into_real,4.401117324829102,4.402266502380371,0.0011491775512695312
129,protein2,peak,real_into_random,-2.5694847106933594,-2.4711380004882812,0.09834671020507812
129,protein2,peak,random_into_real,4.401117324829102,4.400336265563965,-0.0007810592651367188
129,protein2,control,real_into_random,-2.5694847106933594,-2.578986167907715,-0.009501457214355469
129,protein2,control,random_into_real,4.401117324829102,4.402671813964844,0.0015544891357421875
130,protein1,peak,real_into_random,-2.937807083129883,-2.9426441192626953,-0.0048370361328125
130,protein1,peak,random_into_real,4.99091911315918,4.993230819702148,0.00231170654296875
130,protein1,control,real_into_random,-2.937807083129883,-2.9384756088256836,-0.0006685256958007812
130,protein1,control,random_into_real,4.99091911315918,4.9918365478515625,0.0009174346923828125
130,protein2,peak,real_into_random,-2.937807083129883,-2.937607765197754,0.00019931793212890625
130,protein2,peak,random_into_real,4.99091911315918,4.990898132324219,-2.09808349609375e-05
130,protein2,control,real_into_random,-2.937807083129883,-2.9398412704467773,-0.0020341873168945312
130,protein2,control,random_into_real,4.99091911315918,4.992956161499023,0.00203704833984375
131,protein1,peak,real_into_random,-1.2650384902954102,-1.2622756958007812,0.0027627944946289062
131,protein1,peak,random_into_real,2.4943761825561523,2.4908857345581055,-0.003490447998046875
131,protein1,control,real_into_random,-1.2650384902954102,-1.2682628631591797,-0.0032243728637695312
131,protein1,control,random_into_real,2.4943761825561523,2.504171371459961,0.009795188903808594
131,protein2,peak,real_into_random,-1.2650384902954102,-1.2635412216186523,0.0014972686767578125
131,protein2,peak,random_into_real,2.4943761825561523,2.4963722229003906,0.0019960403442382812
131,protein2,control,real_into_random,-1.2650384902954102,-1.265329360961914,-0.00029087066650390625
131,protein2,control,random_into_real,2.4943761825561523,2.493680000305176,-0.0006961822509765625
132,protein1,peak,real_into_random,-2.1550769805908203,-2.154438018798828,0.0006389617919921875
132,protein1,peak,random_into_real,-0.8230428695678711,-0.8222761154174805,0.000766754150390625
132,protein1,control,real_into_random,-2.1550769805908203,-2.154025077819824,0.0010519027709960938
132,protein1,control,random_into_real,-0.8230428695678711,-0.8251256942749023,-0.00208282470703125
132,protein2,peak,real_into_random,-2.1550769805908203,-2.154674530029297,0.0004024505615234375
132,protein2,peak,random_into_real,-0.8230428695678711,-0.8248348236083984,-0.0017919540405273438
132,protein2,control,real_into_random,-2.1550769805908203,-2.1551036834716797,-2.6702880859375e-05
132,protein2,control,random_into_real,-0.8230428695678711,-0.822941780090332,0.0001010894775390625
133,protein1,peak,real_into_random,-1.2354707717895508,-1.2350339889526367,0.0004367828369140625
133,protein1,peak,random_into_real,-2.1915721893310547,-2.1929187774658203,-0.001346588134765625
133,protein1,control,real_into_random,-1.2354707717895508,-1.235764503479004,-0.000293731689453125
133,protein1,control,random_into_real,-2.1915721893310547,-2.191497802734375,7.43865966796875e-05
133,protein2,peak,real_into_random,-1.2354707717895508,-1.2633934020996094,-0.027922630310058594
133,protein2,peak,random_into_real,-2.1915721893310547,-2.163728713989258,0.027843475341796875
133,protein2,control,real_into_random,-1.2354707717895508,-1.2333908081054688,0.0020799636840820312
133,protein2,control,random_into_real,-2.1915721893310547,-2.194408416748047,-0.0028362274169921875
134,protein1,peak,real_into_random,-0.7873439788818359,-0.7776260375976562,0.009717941284179688
134,protein1,peak,random_into_real,5.583568572998047,5.582855224609375,-0.000713348388671875
134,protein1,control,real_into_random,-0.7873439788818359,-0.7866554260253906,0.0006885528564453125
134,protein1,control,random_into_real,5.583568572998047,5.583898544311523,0.0003299713134765625
134,protein2,peak,real_into_random,-0.7873439788818359,-0.3471355438232422,0.44020843505859375
134,protein2,peak,random_into_real,5.583568572998047,5.572261810302734,-0.0113067626953125
134,protein2,control,real_into_random,-0.7873439788818359,-0.7998952865600586,-0.012551307678222656
134,protein2,control,random_into_real,5.583568572998047,5.587627410888672,0.004058837890625
135,protein1,peak,real_into_random,-1.375535011291504,-1.3744840621948242,0.0010509490966796875
135,protein1,peak,random_into_real,4.817098617553711,4.818449020385742,0.00135040283203125
135,protein1,control,real_into_random,-1.375535011291504,-1.3751401901245117,0.0003948211669921875
135,protein1,control,random_into_real,4.817098617553711,4.815901756286621,-0.0011968612670898438
135,protein2,peak,real_into_random,-1.375535011291504,-1.0731287002563477,0.30240631103515625
135,protein2,peak,random_into_real,4.817098617553711,4.813259124755859,-0.0038394927978515625
135,protein2,control,real_into_random,-1.375535011291504,-1.3873729705810547,-0.011837959289550781
135,protein2,control,random_into_real,4.817098617553711,4.819149971008301,0.0020513534545898438
136,protein1,peak,real_into_random,-1.5838794708251953,-1.5247106552124023,0.05916881561279297
136,protein1,peak,random_into_real,1.8816070556640625,1.8676643371582031,-0.013942718505859375
136,protein1,control,real_into_random,-1.5838794708251953,-1.583094596862793,0.0007848739624023438
136,protein1,control,random_into_real,1.8816070556640625,1.863633155822754,-0.017973899841308594
136,protein2,peak,real_into_random,-1.5838794708251953,-1.5339374542236328,0.0499420166015625
136,protein2,peak,random_into_real,1.8816070556640625,1.8683109283447266,-0.013296127319335938
136,protein2,control,real_into_random,-1.5838794708251953,-1.5837202072143555,0.00015926361083984375
136,protein2,control,random_into_real,1.8816070556640625,1.8803977966308594,-0.001209259033203125
137,protein1,peak,real_into_random,-1.7228899002075195,-1.7224845886230469,0.00040531158447265625
137,protein1,peak,random_into_real,3.7920846939086914,3.7927913665771484,0.0007066726684570312
137,protein1,control,real_into_random,-1.7228899002075195,-1.722670555114746,0.0002193450927734375
137,protein1,control,random_into_real,3.7920846939086914,3.7916831970214844,-0.00040149688720703125
137,protein2,peak,real_into_random,-1.7228899002075195,-1.705733299255371,0.017156600952148438
137,protein2,peak,random_into_real,3.7920846939086914,3.7886581420898438,-0.0034265518188476562
137,protein2,control,real_into_random,-1.7228899002075195,-1.725874900817871,-0.0029850006103515625
137,protein2,control,random_into_real,3.7920846939086914,3.796964645385742,0.004879951477050781
138,protein1,peak,real_into_random,-1.7555370330810547,-1.7450227737426758,0.010514259338378906
138,protein1,peak,random_into_real,2.568600654602051,2.5746355056762695,0.00603485107421875
138,protein1,control,real_into_random,-1.7555370330810547,-1.755514144897461,2.288818359375e-05
138,protein1,control,random_into_real,2.568600654602051,2.574276924133301,0.00567626953125
138,protein2,peak,real_into_random,-1.7555370330810547,-1.7512931823730469,0.0042438507080078125
138,protein2,peak,random_into_real,2.568600654602051,2.56630802154541,-0.002292633056640625
138,protein2,control,real_into_random,-1.7555370330810547,-1.7556953430175781,-0.0001583099365234375
138,protein2,control,random_into_real,2.568600654602051,2.5708370208740234,0.0022363662719726562
139,protein1,peak,real_into_random,-2.2724342346191406,-2.279351234436035,-0.006916999816894531
139,protein1,peak,random_into_real,1.1004810333251953,1.1492109298706055,0.048729896545410156
139,protein1,control,real_into_random,-2.2724342346191406,-2.2734546661376953,-0.0010204315185546875
139,protein1,control,random_into_real,1.1004810333251953,1.1424121856689453,0.04193115234375
139,protein2,peak,real_into_random,-2.2724342346191406,-2.2475662231445312,0.024868011474609375
139,protein2,peak,random_into_real,1.1004810333251953,1.0804357528686523,-0.02004528045654297
139,protein2,control,real_into_random,-2.2724342346191406,-2.273055076599121,-0.0006208419799804688
139,protein2,control,random_into_real,1.1004810333251953,1.1098918914794922,0.009410858154296875
140,protein1,peak,real_into_random,0.5723276138305664,0.5696048736572266,-0.0027227401733398438
140,protein1,peak,random_into_real,-1.1510982513427734,-1.1457605361938477,0.005337715148925781
140,protein1,control,real_into_random,0.5723276138305664,0.5737705230712891,0.0014429092407226562
140,protein1,control,random_into_real,-1.1510982513427734,-1.1514854431152344,-0.0003871917724609375
140,protein2,peak,real_into_random,0.5723276138305664,0.5768194198608398,0.0044918060302734375
140,protein2,peak,random_into_real,-1.1510982513427734,-1.1527595520019531,-0.0016613006591796875
140,protein2,control,real_into_random,0.5723276138305664,0.5733871459960938,0.0010595321655273438
140,protein2,control,random_into_real,-1.1510982513427734,-1.151057243347168,4.100799560546875e-05
141,protein1,peak,real_into_random,-1.0815038681030273,-1.078042984008789,0.0034608840942382812
141,protein1,peak,random_into_real,3.2029895782470703,3.2074832916259766,0.00449371337890625
141,protein1,control,real_into_random,-1.0815038681030273,-1.0819015502929688,-0.00039768218994140625
141,protein1,control,random_into_real,3.2029895782470703,3.2099618911743164,0.006972312927246094
141,protein2,peak,real_into_random,-1.0815038681030273,-1.0840950012207031,-0.0025911331176757812
141,protein2,peak,random_into_real,3.2029895782470703,3.2012224197387695,-0.0017671585083007812
141,protein2,control,real_into_random,-1.0815038681030273,-1.0839776992797852,-0.0024738311767578125
141,protein2,control,random_into_real,3.2029895782470703,3.2074317932128906,0.0044422149658203125
142,protein1,peak,real_into_random,-1.0826215744018555,-1.0853080749511719,-0.0026865005493164062
142,protein1,peak,random_into_real,-1.3826313018798828,-1.3840789794921875,-0.0014476776123046875
142,protein1,control,real_into_random,-1.0826215744018555,-1.084381103515625,-0.0017595291137695312
142,protein1,control,random_into_real,-1.3826313018798828,-1.3793001174926758,0.0033311843872070312
142,protein2,peak,real_into_random,-1.0826215744018555,-1.084310531616211,-0.0016889572143554688
142,protein2,peak,random_into_real,-1.3826313018798828,-1.3808317184448242,0.0017995834350585938
142,protein2,control,real_into_random,-1.0826215744018555,-1.0845251083374023,-0.001903533935546875
142,protein2,control,random_into_real,-1.3826313018798828,-1.3764944076538086,0.006136894226074219
143,protein1,peak,real_into_random,-2.8140697479248047,-2.8132591247558594,0.0008106231689453125
143,protein1,peak,random_into_real,1.7496356964111328,1.7532329559326172,0.003597259521484375
143,protein1,control,real_into_random,-2.8140697479248047,-2.8141002655029297,-3.0517578125e-05
143,protein1,control,random_into_real,1.7496356964111328,1.7499961853027344,0.0003604888916015625
143,protein2,peak,real_into_random,-2.8140697479248047,-2.812127113342285,0.0019426345825195312
143,protein2,peak,random_into_real,1.7496356964111328,1.7355766296386719,-0.014059066772460938
143,protein2,control,real_into_random,-2.8140697479248047,-2.8141422271728516,-7.2479248046875e-05
143,protein2,control,random_into_real,1.7496356964111328,1.7517414093017578,0.002105712890625
144,protein1,peak,real_into_random,-2.2253990173339844,-2.207773208618164,0.017625808715820312
144,protein1,peak,random_into_real,2.5956058502197266,2.598644256591797,0.0030384063720703125
144,protein1,control,real_into_random,-2.2253990173339844,-2.2252025604248047,0.0001964569091796875
144,protein1,control,random_into_real,2.5956058502197266,2.5876235961914062,-0.007982254028320312
144,protein2,peak,real_into_random,-2.2253990173339844,-2.1267566680908203,0.09864234924316406
144,protein2,peak,random_into_real,2.5956058502197266,2.580118179321289,-0.0154876708984375
144,protein2,control,real_into_random,-2.2253990173339844,-2.2242259979248047,0.0011730194091796875
144,protein2,control,random_into_real,2.5956058502197266,2.5954179763793945,-0.00018787384033203125
145,protein1,peak,real_into_random,-1.645737648010254,-1.6419668197631836,0.0037708282470703125
145,protein1,peak,random_into_real,-0.5273075103759766,-0.5332746505737305,-0.005967140197753906
145,protein1,control,real_into_random,-1.645737648010254,-1.6424646377563477,0.00327301025390625
145,protein1,control,random_into_real,-0.5273075103759766,-0.5309066772460938,-0.0035991668701171875
145,protein2,peak,real_into_random,-1.645737648010254,-1.3452625274658203,0.3004751205444336
145,protein2,peak,random_into_real,-0.5273075103759766,-0.686680793762207,-0.15937328338623047
145,protein2,control,real_into_random,-1.645737648010254,-1.6453094482421875,0.00042819976806640625
145,protein2,control,random_into_real,-0.5273075103759766,-0.5271444320678711,0.00016307830810546875
146,protein1,peak,real_into_random,-0.9720878601074219,-0.9750967025756836,-0.0030088424682617188
146,protein1,peak,random_into_real,-2.1949424743652344,-2.192129135131836,0.0028133392333984375
146,protein1,control,real_into_random,-0.9720878601074219,-0.9764585494995117,-0.004370689392089844
146,protein1,control,random_into_real,-2.1949424743652344,-2.1940603256225586,0.0008821487426757812
146,protein2,peak,real_into_random,-0.9720878601074219,-0.9713640213012695,0.0007238388061523438
146,protein2,peak,random_into_real,-2.1949424743652344,-2.1948232650756836,0.00011920928955078125
146,protein2,control,real_into_random,-0.9720878601074219,-0.9692926406860352,0.0027952194213867188
146,protein2,control,random_into_real,-2.1949424743652344,-2.196399688720703,-0.00145721435546875
147,protein1,peak,real_into_random,-0.8503398895263672,-0.8585062026977539,-0.008166313171386719
147,protein1,peak,random_into_real,3.492497444152832,3.4787158966064453,-0.013781547546386719
147,protein1,control,real_into_random,-0.8503398895263672,-0.8503408432006836,-9.5367431640625e-07
147,protein1,control,random_into_real,3.492497444152832,3.4924964904785156,-9.5367431640625e-07
147,protein2,peak,real_into_random,-0.8503398895263672,-0.8602914810180664,-0.009951591491699219
147,protein2,peak,random_into_real,3.492497444152832,3.4939661026000977,0.001468658447265625
147,protein2,control,real_into_random,-0.8503398895263672,-0.8476533889770508,0.0026865005493164062
147,protein2,control,random_into_real,3.492497444152832,3.492755889892578,0.00025844573974609375
148,protein1,peak,real_into_random,-1.7343778610229492,-1.7252683639526367,0.0091094970703125
148,protein1,peak,random_into_real,2.9857969284057617,2.991241455078125,0.005444526672363281
148,protein1,control,real_into_random,-1.7343778610229492,-1.7343778610229492,0.0
148,protein1,control,random_into_real,2.9857969284057617,2.985797882080078,9.5367431640625e-07
148,protein2,peak,real_into_random,-1.7343778610229492,-1.7321653366088867,0.0022125244140625
148,protein2,peak,random_into_real,2.9857969284057617,2.988351821899414,0.0025548934936523438
148,protein2,control,real_into_random,-1.7343778610229492,-1.734227180480957,0.0001506805419921875
148,protein2,control,random_into_real,2.9857969284057617,2.9864845275878906,0.0006875991821289062
149,protein1,peak,real_into_random,-2.1854019165039062,-2.187936782836914,-0.0025348663330078125
149,protein1,peak,random_into_real,-1.3233766555786133,-1.32122802734375,0.0021486282348632812
149,protein1,control,real_into_random,-2.1854019165039062,-2.183009147644043,0.0023927688598632812
149,protein1,control,random_into_real,-1.3233766555786133,-1.3264455795288086,-0.0030689239501953125
149,protein2,peak,real_into_random,-2.1854019165039062,-2.1873464584350586,-0.0019445419311523438
149,protein2,peak,random_into_real,-1.3233766555786133,-1.321406364440918,0.0019702911376953125
149,protein2,control,real_into_random,-2.1854019165039062,-2.187776565551758,-0.0023746490478515625
149,protein2,control,random_into_real,-1.3233766555786133,-1.3201360702514648,0.0032405853271484375
