dataset,pair_idx,region,layer,mean_margin
RRS,73,n_term,1,-1.868061606089274
RRS,73,n_term,2,-1.412601121266683
RRS,73,n_term,3,-0.9312386194864909
RRS,73,n_term,4,-1.2192595799763997
RRS,73,n_term,5,-1.0989922523498534
RRS,73,n_term,6,-0.9749468167622884
RRS,73,n_term,7,-1.0561700344085694
RRS,73,n_term,8,-0.8289479573567708
RRS,73,n_term,9,-0.8292659441630046
RRS,73,n_term,10,-1.0398086865743001
RRS,73,middle,0,-1.6454337000846864
RRS,73,middle,1,-1.6431633234024048
RRS,73,middle,2,-0.9523840586344401
RRS,73,middle,3,-0.6381598790486653
RRS,73,middle,4,-0.4090755780537923
RRS,73,middle,5,-0.3152468681335449
RRS,73,middle,6,-0.4254270553588867
RRS,73,middle,7,-0.4679905891418457
RRS,73,middle,8,-0.3447134017944336
RRS,73,middle,9,-0.10915536880493164
RRS,73,middle,10,0.11892404556274414
RRS,73,c_term,0,-1.4721208969751993
RRS,73,c_term,1,-1.7354977448781332
RRS,73,c_term,2,-0.7133052190144856
RRS,73,c_term,3,-0.2506057421366374
RRS,73,c_term,4,0.25618877410888674
RRS,73,c_term,5,0.37401227951049804
RRS,73,c_term,6,0.13177366256713868
RRS,73,c_term,7,0.049843152364095054
RRS,73,c_term,8,0.27182960510253906
RRS,73,c_term,9,0.18456993103027344
RRS,73,c_term,10,0.033795928955078124
RRS,74,n_term,0,-1.6946303049723308
RRS,74,n_term,1,-1.7725353240966797
RRS,74,n_term,2,-1.5190587679545084
RRS,74,n_term,3,-1.2101711591084798
RRS,74,n_term,4,-0.9595637639363607
RRS,74,n_term,5,-0.5135250250498454
RRS,74,n_term,6,-0.6075415929158529
RRS,74,n_term,7,-0.7430406252543131
RRS,74,n_term,8,-0.6347354888916016
RRS,74,n_term,9,-0.6534571329752604
RRS,74,n_term,10,-0.9296730359395345
RRS,74,middle,0,-1.250001847743988
RRS,74,middle,1,-1.263301134109497
RRS,74,middle,2,-0.8110785166422526
RRS,74,middle,3,-0.8398022651672363
RRS,74,middle,4,-0.48273890813191733
RRS,74,middle,5,-0.40222535133361814
RRS,74,middle,6,-0.32841313680013023
RRS,74,middle,7,-0.435559336344401
RRS,74,middle,8,-0.1470644950866699
RRS,74,middle,9,0.16579020818074544
RRS,74,middle,10,0.022533289591471353
RRS,74,c_term,0,-1.1144898176193236
RRS,74,c_term,1,-1.197120064496994
RRS,74,c_term,2,-0.6230556646982829
RRS,74,c_term,3,-0.5345179239908854
RRS,74,c_term,4,-0.34983975092569985
RRS,74,c_term,5,-0.29378867944081627
RRS,74,c_term,6,-0.18299522399902343
RRS,74,c_term,7,-0.19235893885294597
RRS,74,c_term,8,0.06988598505655924
RRS,74,c_term,9,-0.02898883819580078
RRS,74,c_term,10,-0.30015109380086263
RRS,75,n_term,0,-1.5096288045247397
RRS,75,n_term,1,-1.7123172680536907
RRS,75,n_term,2,-1.451131820678711
RRS,75,n_term,3,-0.8207967758178711
RRS,75,n_term,4,-0.876086433728536
RRS,75,n_term,5,-0.24764842589696248
RRS,75,n_term,6,-0.3614958922068278
RRS,75,n_term,7,-0.19423420627911886
RRS,75,n_term,8,-0.10066141287485758
RRS,75,n_term,9,-0.12015364170074463
RRS,75,n_term,10,-1.0643749554951987
RRS,75,middle,0,-1.7093464732170105
RRS,75,middle,1,-1.7346889177958171
RRS,75,middle,2,-1.0371323188145956
RRS,75,middle,3,-1.0068581581115723
RRS,75,middle,4,-0.7417486826578776
RRS,75,middle,5,-0.2637580076853434
RRS,75,middle,6,-0.4150147755940755
RRS,75,middle,7,-0.3315310796101888
RRS,75,middle,8,-0.16420602798461914
RRS,75,middle,9,0.06240129470825195
RRS,75,middle,10,0.21636412938435873
RRS,75,c_term,0,-2.4073487440745036
RRS,75,c_term,1,-2.5948897004127502
RRS,75,c_term,2,-1.377650467554728
RRS,75,c_term,3,-0.5445176124572754
RRS,75,c_term,4,-0.32250537872314455
RRS,75,c_term,5,-0.09062938690185547
RRS,75,c_term,6,-0.19612293243408202
RRS,75,c_term,7,-0.2346989313761393
RRS,75,c_term,8,-0.017345650990804037
RRS,75,c_term,9,-0.014780044555664062
RRS,75,c_term,10,0.03375670115152995
RRS,76,n_term,0,-1.856028938293457
RRS,76,n_term,1,-1.963092565536499
RRS,76,n_term,2,-1.6202568054199218
RRS,76,n_term,3,-1.0599156697591146
RRS,76,n_term,4,-1.0390467961629233
RRS,76,n_term,5,-0.8289580821990967
RRS,76,n_term,6,-0.9703452746073405
RRS,76,n_term,7,-1.048954677581787
RRS,76,n_term,8,-0.9413823127746582
RRS,76,n_term,9,-0.88292023340861
RRS,76,n_term,10,-0.8864624977111817
RRS,76,middle,0,-1.7439982732137045
RRS,76,middle,1,-2.0294217904408773
RRS,76,middle,2,-1.274688975016276
RRS,76,middle,3,-0.6908826510111491
RRS,76,middle,4,-0.15545193354288736
RRS,76,middle,5,-0.124695618947347
RRS,76,middle,6,-0.29071276982625327
RRS,76,middle,7,-0.2878703753153483
RRS,76,middle,8,-0.13199453353881835
RRS,76,middle,9,-0.2812664031982422
RRS,76,middle,10,-0.30921630859375
RRS,76,c_term,0,-1.5442858894666036
RRS,76,c_term,1,-1.7856053113937378
RRS,76,c_term,2,-1.0777225812276205
RRS,76,c_term,3,-0.603018029530843
RRS,76,c_term,4,0.0379391352335612
RRS,76,c_term,5,0.0763607660929362
RRS,76,c_term,6,-0.21496044794718425
RRS,76,c_term,7,-0.19076725641886394
RRS,76,c_term,8,-0.12424929936726888
RRS,76,c_term,9,-0.2790942827860514
RRS,76,c_term,10,-0.061302502950032554
RRS,77,n_term,0,-1.5877453962961832
RRS,77,n_term,1,-1.6983620564142863
RRS,77,n_term,2,-1.5912201722462973
RRS,77,n_term,3,-1.2780719121297202
RRS,77,n_term,4,-1.505926783879598
RRS,77,n_term,5,-1.2122987429300944
RRS,77,n_term,6,-1.2032485644022624
RRS,77,n_term,7,-1.3634767850240073
RRS,77,n_term,8,-1.1114800771077473
RRS,77,n_term,9,-0.9064854939778646
RRS,77,n_term,10,-1.2718060811360676
RRS,77,middle,0,-1.5814025759696961
RRS,77,middle,1,-1.6697649598121642
RRS,77,middle,2,-0.9631431976954142
RRS,77,middle,3,-0.7039342244466146
RRS,77,middle,4,-0.03671763737996419
RRS,77,middle,5,0.15425036748250326
RRS,77,middle,6,-0.11544930140177409
RRS,77,middle,7,-0.10447924931844076
RRS,77,middle,8,0.10275424321492513
RRS,77,middle,9,-0.012741374969482421
RRS,77,middle,10,-0.07378387451171875
RRS,77,c_term,0,-1.9877703388532002
RRS,77,c_term,1,-2.121779998143514
RRS,77,c_term,2,-0.9803978761037191
RRS,77,c_term,3,-0.5467071215311686
RRS,77,c_term,4,-0.059538110097249346
RRS,77,c_term,5,0.6084408442179362
RRS,77,c_term,6,0.26829636891682945
RRS,77,c_term,7,0.3547722816467285
RRS,77,c_term,8,0.4365311940511068
RRS,77,c_term,9,0.2109556516011556
RRS,77,c_term,10,0.0438809076944987
RRS,78,n_term,0,-1.6235508521397908
RRS,78,n_term,1,-1.6720196723937988
RRS,78,n_term,2,-1.5055038134257
RRS,78,n_term,3,-1.0969956398010254
RRS,78,n_term,4,-0.9175969123840332
RRS,78,n_term,5,-0.43624851703643797
RRS,78,n_term,6,-0.7436797142028808
RRS,78,n_term,7,-0.7350203196207682
RRS,78,n_term,8,-0.7065679550170898
RRS,78,n_term,9,-0.7823069254557292
RRS,78,n_term,10,-1.1870596567789713
RRS,78,middle,0,-1.3251278559366861
RRS,78,middle,1,-1.400143059094747
RRS,78,middle,2,-0.6305908679962158
RRS,78,middle,3,-0.7232139905293783
RRS,78,middle,4,-0.361145814259847
RRS,78,middle,5,-0.05467510223388672
RRS,78,middle,6,-0.20163857142130534
RRS,78,middle,7,-0.16732374827067056
RRS,78,middle,8,-0.055653953552246095
RRS,78,middle,9,-0.027156829833984375
RRS,78,middle,10,-0.04928582509358724
RRS,78,c_term,0,-1.8945648590723674
RRS,78,c_term,1,-1.8937633275985717
RRS,78,c_term,2,-0.9048178831736247
RRS,78,c_term,3,-0.49499419530232747
RRS,78,c_term,4,-0.2884574254353841
RRS,78,c_term,5,0.040497144063313804
RRS,78,c_term,6,-0.17530062993367512
RRS,78,c_term,7,-0.15309308369954427
RRS,78,c_term,8,-0.01371316909790039
RRS,78,c_term,9,-0.09750712712605794
RRS,78,c_term,10,-0.14703791936238605
RRS,79,n_term,0,-1.1721086978912354
RRS,79,n_term,1,-1.521695613861084
RRS,79,n_term,2,-1.014211654663086
RRS,79,n_term,3,-0.6889747301737468
RRS,79,n_term,4,-0.514109754562378
RRS,79,n_term,5,0.3844816356897354
RRS,79,n_term,6,0.5358355005582174
RRS,79,n_term,7,0.6993634700775146
RRS,79,n_term,8,0.605380654335022
RRS,79,n_term,9,1.0094280640284221
RRS,79,n_term,10,-0.3969002882639567
RRS,79,middle,0,-1.9360856056213378
RRS,79,middle,1,-1.96438995997111
RRS,79,middle,2,-0.7099666595458984
RRS,79,middle,3,-0.610226567586263
RRS,79,middle,4,-0.5331717650095622
RRS,79,middle,5,-0.15098791122436522
RRS,79,middle,6,-0.04639996687571208
RRS,79,middle,7,0.3391983111699422
RRS,79,middle,8,0.45000553131103516
RRS,79,middle,9,0.7425285498301188
RRS,79,middle,10,0.630484135945638
RRS,79,c_term,0,-1.837225349744161
RRS,79,c_term,1,-1.818701434135437
RRS,79,c_term,2,-1.106969134012858
RRS,79,c_term,3,-0.5343652089436849
RRS,79,c_term,4,-0.35726645787556965
RRS,79,c_term,5,-0.08826484680175781
RRS,79,c_term,6,-0.09713449478149414
RRS,79,c_term,7,0.006220213572184245
RRS,79,c_term,8,0.10231266021728516
RRS,79,c_term,9,0.06503165562947591
RRS,79,c_term,10,0.04682639439900716
RRS,80,n_term,0,-1.6803987820943196
RRS,80,n_term,1,-1.845073906580607
RRS,80,n_term,2,-1.4753194173177084
RRS,80,n_term,3,-0.9329556147257487
RRS,80,n_term,4,-1.1091604232788086
RRS,80,n_term,5,-0.7764761050542196
RRS,80,n_term,6,-0.879483970006307
RRS,80,n_term,7,-1.0304545402526855
RRS,80,n_term,8,-0.9011879285176595
RRS,80,n_term,9,-1.0461121161778768
RRS,80,n_term,10,-1.2472646792729696
RRS,80,middle,0,-1.6822319825490315
RRS,80,middle,1,-1.7997703472773234
RRS,80,middle,2,-1.5110943953196208
RRS,80,middle,3,-0.8839289983113606
RRS,80,middle,4,-0.7016899426778157
RRS,80,middle,5,-0.4428913950920105
RRS,80,middle,6,-0.6918043454488119
RRS,80,middle,7,-0.30724074045817057
RRS,80,middle,8,-0.42833855946858723
RRS,80,middle,9,-0.4989774703979492
RRS,80,middle,10,-0.5633179982503255
RRS,80,c_term,0,-1.890228513876597
RRS,80,c_term,1,-2.132105306784312
RRS,80,c_term,2,-1.530654215812683
RRS,80,c_term,3,-1.0251340866088867
RRS,80,c_term,4,-0.5847471237182618
RRS,80,c_term,5,-0.28187839190165204
RRS,80,c_term,6,-0.5160050392150879
RRS,80,c_term,7,-0.25788892110188805
RRS,80,c_term,8,-0.16156593958536783
RRS,80,c_term,9,-0.07704378763834635
RRS,80,c_term,10,0.1087646484375
RRS,81,n_term,0,-1.03526660601298
RRS,81,n_term,1,-0.9816527764002482
RRS,81,n_term,2,-0.901019303003947
RRS,81,n_term,3,-0.8204896132151286
RRS,81,n_term,4,-0.4613709767659505
RRS,81,n_term,5,-0.16619383494059245
RRS,81,n_term,6,-0.18453442255655925
RRS,81,n_term,7,-0.31692317326863606
RRS,81,n_term,8,-0.3454292297363281
RRS,81,n_term,9,-0.3039401054382324
RRS,81,n_term,10,-0.4650928497314453
RRS,81,middle,0,-1.7846501410007476
RRS,81,middle,1,-2.027133655548096
RRS,81,middle,2,-1.2320912679036458
RRS,81,middle,3,-0.6730579694112142
RRS,81,middle,4,-0.29863980611165364
RRS,81,middle,5,0.17907629013061524
RRS,81,middle,6,-0.09904038111368815
RRS,81,middle,7,-0.09775183995564779
RRS,81,middle,8,0.04349025090535482
RRS,81,middle,9,-0.06816657384236653
RRS,81,middle,10,-0.10569559733072917
RRS,81,c_term,0,-1.5443917393684388
RRS,81,c_term,1,-1.7312243342399598
RRS,81,c_term,2,-0.8146200180053711
RRS,81,c_term,3,-0.2690762519836426
RRS,81,c_term,4,0.1578046162923177
RRS,81,c_term,5,0.42480605443318686
RRS,81,c_term,6,0.10474599202473958
RRS,81,c_term,7,0.1269788106282552
RRS,81,c_term,8,0.2779646873474121
RRS,81,c_term,9,-0.013962586720784506
RRS,81,c_term,10,-0.3354365666707357
RRS,82,n_term,0,-1.7305568218231202
RRS,82,n_term,1,-1.780084737141927
RRS,82,n_term,2,-1.4485029220581054
RRS,82,n_term,3,-0.9943314870198567
RRS,82,n_term,4,-1.0339638074239095
RRS,82,n_term,5,-0.5548420588175456
RRS,82,n_term,6,-0.7731397310892741
RRS,82,n_term,7,-0.8327630360921224
RRS,82,n_term,8,-0.6908176938692728
RRS,82,n_term,9,-0.7738328059514363
RRS,82,n_term,10,-1.2045609951019287
RRS,82,c_term,0,-1.579292861620585
RRS,82,c_term,1,-1.749158509572347
RRS,82,c_term,2,-1.3605413118998209
RRS,82,c_term,3,-1.0393127123514811
RRS,82,c_term,4,-0.7550467491149903
RRS,82,c_term,5,-0.537324587504069
RRS,82,c_term,6,-0.446586545308431
RRS,82,c_term,7,-0.45843588511149086
RRS,82,c_term,8,-0.252248477935791
RRS,82,c_term,9,-0.28114344278971354
RRS,82,c_term,10,-0.4650966326395671
RRS,83,n_term,0,-1.521894665559133
RRS,83,n_term,1,-1.549550215403239
RRS,83,n_term,2,-1.4497680902481078
RRS,83,n_term,3,-1.1146590073903402
RRS,83,n_term,4,-0.9617100238800049
RRS,83,n_term,5,-0.34297335147857666
RRS,83,n_term,6,-0.551679523785909
RRS,83,n_term,7,-0.3959002097447713
RRS,83,n_term,8,-0.06391967137654622
RRS,83,n_term,9,0.0724456787109375
RRS,83,n_term,10,-0.7461720943450928
RRS,83,middle,0,-1.6146828889846803
RRS,83,middle,1,-1.666238514582316
RRS,83,middle,2,-0.6682070593039194
RRS,83,middle,3,-0.6421364466349284
RRS,83,middle,4,-0.10430796941121419
RRS,83,middle,5,0.18855005900065105
RRS,83,middle,6,0.00066070556640625
RRS,83,middle,7,0.06516478856404623
RRS,83,middle,8,0.13991807301839193
RRS,83,middle,9,0.11857614517211915
RRS,83,middle,10,0.17004117965698243
RRS,83,c_term,0,-2.2417428811391193
RRS,83,c_term,1,-2.2523985544840497
RRS,83,c_term,2,-0.880076930920283
RRS,83,c_term,3,-0.46998062133789065
RRS,83,c_term,4,-0.40810108184814453
RRS,83,c_term,5,-0.28084987004597983
RRS,83,c_term,6,-0.4666454315185547
RRS,83,c_term,7,-0.3991497039794922
RRS,83,c_term,8,-0.2563375473022461
RRS,83,c_term,9,-0.09620361328125
RRS,83,c_term,10,0.06905428568522136
RRS,84,n_term,0,-1.7693346659342448
RRS,84,n_term,1,-1.955924654006958
RRS,84,n_term,2,-1.4836290677388508
RRS,84,n_term,3,-1.0327499389648438
RRS,84,n_term,4,-1.3239873886108398
RRS,84,n_term,5,-1.1216070810953775
RRS,84,n_term,6,-0.9880418300628662
RRS,84,n_term,7,-1.083652957280477
RRS,84,n_term,8,-0.7038009166717529
RRS,84,n_term,9,-0.7738972345987956
RRS,84,n_term,10,-1.497834046681722
RRS,84,middle,0,-1.524904465675354
RRS,84,middle,1,-1.9389100670814514
RRS,84,middle,2,-1.466251293818156
RRS,84,middle,3,-0.9632766405741374
RRS,84,middle,4,-1.0452116966247558
RRS,84,middle,5,-1.0439588228861492
RRS,84,middle,6,-0.9767712910970052
RRS,84,middle,7,-1.0751585324605306
RRS,84,middle,8,-1.0206616401672364
RRS,84,middle,9,-0.7932383219401041
RRS,84,middle,10,-0.5253376642862956
RRS,84,c_term,0,-2.086159578959147
RRS,84,c_term,1,-2.1914222637812295
RRS,84,c_term,2,-1.719485346476237
RRS,84,c_term,3,-1.1534433364868164
RRS,84,c_term,4,-1.0028563181559245
RRS,84,c_term,5,-0.8391326586405436
RRS,84,c_term,6,-0.7801588694254558
RRS,84,c_term,7,-0.6786696751912434
RRS,84,c_term,8,-0.5273321151733399
RRS,84,c_term,9,-0.47164986928304037
RRS,84,c_term,10,-0.48565972646077477
RRS,85,n_term,0,-1.6079871654510498
RRS,85,n_term,1,-1.6521620412667593
RRS,85,n_term,2,-1.2729767878850302
RRS,85,n_term,3,-1.076980431874593
RRS,85,n_term,4,-1.0363105138142903
RRS,85,n_term,5,-0.7531885544459025
RRS,85,n_term,6,-0.7567048788070678
RRS,85,n_term,7,-0.5529113292694092
RRS,85,n_term,8,-0.40238796869913734
RRS,85,n_term,9,-0.22929633458455403
RRS,85,n_term,10,-0.6326328913370768
RRS,85,middle,0,-1.8827573776245117
RRS,85,middle,1,-2.047676658630371
RRS,85,middle,2,-1.3776453653971354
RRS,85,middle,3,-0.8527146339416504
RRS,85,middle,4,-0.7426122029622396
RRS,85,middle,5,-0.8729298035303752
RRS,85,middle,6,-1.1382696787516275
RRS,85,middle,7,-0.9935249328613281
RRS,85,middle,8,-0.972742493947347
RRS,85,middle,9,-0.9432354291280111
RRS,85,middle,10,-0.6302932739257813
RRS,85,c_term,0,-1.380379045009613
RRS,85,c_term,1,-1.6574567715326944
RRS,85,c_term,2,-1.2214754501978555
RRS,85,c_term,3,-1.0148772557576498
RRS,85,c_term,4,-0.520186201731364
RRS,85,c_term,5,-0.15183162689208984
RRS,85,c_term,6,-0.11816225051879883
RRS,85,c_term,7,-0.32451613744099933
RRS,85,c_term,8,-0.16976048151652018
RRS,85,c_term,9,-0.17060985565185546
RRS,85,c_term,10,-0.35670725504557294
RRS,86,n_term,0,-1.272752547264099
RRS,86,n_term,1,-1.3631827572981516
RRS,86,n_term,2,-1.1464156309763591
RRS,86,n_term,3,-0.7912797292073568
RRS,86,n_term,4,-0.3928195913632711
RRS,86,n_term,5,0.3374168376127879
RRS,86,n_term,6,0.6577396512031555
RRS,86,n_term,7,0.9023065408070882
RRS,86,n_term,8,1.326354948679606
RRS,86,n_term,9,1.7200932184855142
RRS,86,n_term,10,0.9235156218210856
RRS,86,middle,0,-1.908355963230133
RRS,86,middle,1,-1.855387282371521
RRS,86,middle,2,-1.3315398693084717
RRS,86,middle,3,-0.9460706392923991
RRS,86,middle,4,-0.7151803016662598
RRS,86,middle,5,-0.3754959503809611
RRS,86,middle,6,-0.7153353055318197
RRS,86,middle,7,-0.4943551063537598
RRS,86,middle,8,-0.5861822446187337
RRS,86,middle,9,-0.6839413324991862
RRS,86,middle,10,-1.2000781695048015
RRS,86,c_term,0,-2.229833547274272
RRS,86,c_term,1,-2.3727253516515097
RRS,86,c_term,2,-1.5579803943634034
RRS,86,c_term,3,-0.9721141497294108
RRS,86,c_term,4,-0.9717893600463867
RRS,86,c_term,5,-0.5138403415679932
RRS,86,c_term,6,-0.46471904118855795
RRS,86,c_term,7,-0.35210243860880536
RRS,86,c_term,8,-0.2344713528951009
RRS,86,c_term,9,-0.15381698608398436
RRS,86,c_term,10,-0.13143815994262695
RRS,87,n_term,0,-1.732250690460205
RRS,87,n_term,1,-1.7917236328125
RRS,87,n_term,2,-1.6148453076680502
RRS,87,n_term,3,-0.9989160537719727
RRS,87,n_term,4,-0.9086376508076985
RRS,87,n_term,5,-0.3991222565372785
RRS,87,n_term,6,-0.7879284381866455
RRS,87,n_term,7,-0.8915811856587728
RRS,87,n_term,8,-0.7466076215108236
RRS,87,n_term,9,-0.7155758539835612
RRS,87,n_term,10,-1.1324664115905763
RRS,87,middle,0,-1.7067957480748495
RRS,87,middle,1,-1.9382407824198404
RRS,87,middle,2,-1.4976345380147298
RRS,87,middle,3,-0.7457903544108073
RRS,87,middle,4,-0.7148736000061036
RRS,87,middle,5,-0.5204991340637207
RRS,87,middle,6,-0.6091476122538249
RRS,87,middle,7,-0.5634366353352864
RRS,87,middle,8,-0.2986707051595052
RRS,87,middle,9,-0.43087536493937173
RRS,87,middle,10,-0.7294111887613932
RRS,87,c_term,0,-1.868978492418925
RRS,87,c_term,1,-2.1014520446459453
RRS,87,c_term,2,-1.6232617378234864
RRS,87,c_term,3,-1.0626665751139324
RRS,87,c_term,4,-0.9354554176330566
RRS,87,c_term,5,-0.5513338406880697
RRS,87,c_term,6,-0.6262606620788574
RRS,87,c_term,7,-0.5783446629842123
RRS,87,c_term,8,-0.38316926956176756
RRS,87,c_term,9,-0.4432730038960775
RRS,87,c_term,10,-0.33993803660074867
RRS,88,n_term,0,-1.5466917196909586
RRS,88,n_term,1,-1.6733747005462647
RRS,88,n_term,2,-1.3205262819925945
RRS,88,n_term,3,-1.0948766072591145
RRS,88,n_term,4,-1.0086226145426431
RRS,88,n_term,5,-0.7488784790039062
RRS,88,n_term,6,-0.8003203709920247
RRS,88,n_term,7,-0.8649248758951823
RRS,88,n_term,8,-0.7579186757405599
RRS,88,n_term,9,-0.6727623621622721
RRS,88,n_term,10,-0.7908246676127116
RRS,88,middle,0,-1.3240002671877542
RRS,88,middle,1,-1.386531905333201
RRS,88,middle,2,-1.1039681752522787
RRS,88,middle,3,-0.8023094813028971
RRS,88,middle,4,-0.5569821675618489
RRS,88,middle,5,-0.6402237574259441
RRS,88,middle,6,-0.6546610514322917
RRS,88,middle,7,-0.613210900624593
RRS,88,middle,8,-0.5278298695882161
RRS,88,middle,9,-0.6089395205179851
RRS,88,middle,10,-0.6182861328125
RRS,88,c_term,0,-1.6720572153727213
RRS,88,c_term,1,-1.8722302754720053
RRS,88,c_term,2,-1.1976234277089437
RRS,88,c_term,3,-0.9026906331380208
RRS,88,c_term,4,-0.46869888305664065
RRS,88,c_term,5,-0.26310526529947914
RRS,88,c_term,6,-0.41923675537109373
RRS,88,c_term,7,-0.4142862637837728
RRS,88,c_term,8,-0.29233185450236004
RRS,88,c_term,9,-0.36960064570109047
RRS,88,c_term,10,-0.3703334808349609
RRS,89,n_term,0,-1.3800772984822591
RRS,89,n_term,1,-1.4322988192240398
RRS,89,n_term,2,-1.2461087544759115
RRS,89,n_term,3,-0.740008290608724
RRS,89,n_term,4,-0.6101218223571777
RRS,89,n_term,5,-0.06153973738352458
RRS,89,n_term,6,-0.015718730290730794
RRS,89,n_term,7,0.17588792045911153
RRS,89,n_term,8,0.15311397711435953
RRS,89,n_term,9,0.2747749090194702
RRS,89,n_term,10,-0.6600971221923828
RRS,89,middle,0,-1.3290794293085735
RRS,89,middle,1,-1.4477619250615439
RRS,89,middle,2,-1.01924041112264
RRS,89,middle,3,-0.8934988657633464
RRS,89,middle,4,-0.5301202774047852
RRS,89,middle,5,-0.19452044169108074
RRS,89,middle,6,-0.3253354072570801
RRS,89,middle,7,-0.2349847157796224
RRS,89,middle,8,-0.2517667770385742
RRS,89,middle,9,-0.2540836970011393
RRS,89,middle,10,-0.08529787063598633
RRS,89,c_term,0,-1.8217513958613079
RRS,89,c_term,1,-1.9842075030008952
RRS,89,c_term,2,-1.3684255599975585
RRS,89,c_term,3,-0.8358891169230144
RRS,89,c_term,4,-0.7189740816752116
RRS,89,c_term,5,-0.557769234975179
RRS,89,c_term,6,-0.6538621266682942
RRS,89,c_term,7,-0.5388319969177247
RRS,89,c_term,8,-0.4595688501993815
RRS,89,c_term,9,-0.5010615030924479
RRS,89,c_term,10,-0.48101657231648765
RRS,90,n_term,0,-1.3426001866658528
RRS,90,n_term,1,-1.4023917198181153
RRS,90,n_term,2,-1.1557772636413575
RRS,90,n_term,3,-0.7255677541097005
RRS,90,n_term,4,-0.5245496114095052
RRS,90,n_term,5,-0.15528605381647745
RRS,90,n_term,6,-0.3969707489013672
RRS,90,n_term,7,-0.5816731135050456
RRS,90,n_term,8,-0.5021046320597331
RRS,90,n_term,9,-0.5157671292622884
RRS,90,n_term,10,-0.7997605641682942
RRS,90,middle,0,-2.1458938976128894
RRS,90,middle,1,-2.3771156708399457
RRS,90,middle,2,-1.5683969815572103
RRS,90,middle,3,-0.9671291987101237
RRS,90,middle,4,-0.6645191828409831
RRS,90,middle,5,-0.4403640111287435
RRS,90,middle,6,-0.6064030647277832
RRS,90,middle,7,-0.6221097628275554
RRS,90,middle,8,-0.48811537424723306
RRS,90,middle,9,-0.6211263338724772
RRS,90,middle,10,-0.36018810272216795
RRS,90,c_term,0,-1.8147779921690623
RRS,90,c_term,1,-2.059229763348897
RRS,90,c_term,2,-1.1187006473541259
RRS,90,c_term,3,-0.7227547327677409
RRS,90,c_term,4,-0.3295572280883789
RRS,90,c_term,5,-0.2390406290690104
RRS,90,c_term,6,-0.4331231117248535
RRS,90,c_term,7,-0.3846724510192871
RRS,90,c_term,8,-0.30962495803833007
RRS,90,c_term,9,-0.42023483912150067
RRS,90,c_term,10,-0.21407429377237955
RRS,91,n_term,0,-1.7305474758148194
RRS,91,n_term,1,-1.8570688406626383
RRS,91,n_term,2,-1.6468363444010417
RRS,91,n_term,3,-0.9801749547322591
RRS,91,n_term,4,-1.187618859608968
RRS,91,n_term,5,-0.9572033802668254
RRS,91,n_term,6,-1.0065561771392821
RRS,91,n_term,7,-1.0379639625549317
RRS,91,n_term,8,-0.7899852275848389
RRS,91,n_term,9,-0.5984822909037272
RRS,91,n_term,10,-0.8971041679382324
RRS,91,middle,0,-1.7557801644007365
RRS,91,middle,1,-1.8573434591293334
RRS,91,middle,2,-1.330294132232666
